SalePrice,id
2735,143894.56020606504
2736,140946.54161693418
2737,119926.21433476302
2738,136816.23449092606
2739,160211.30743581743
2740,139082.5943829725
2741,143474.60913360395
2742,154502.62096452757
2743,161201.99088705922
2744,166653.80366656499
2745,139868.72835087942
2746,139505.85963038364
2747,152277.9639755149
2748,128138.23104800105
2749,131375.58309584804
2750,130113.57446294173
2751,138712.33415212756
2752,193722.45585119017
2753,145759.80525347032
2754,202643.1245640909
2755,134485.66678066843
2756,95609.80660454075
2757,64907.73942380838
2758,92423.67164880886
2759,162766.1650857498
2760,114202.72747273293
2761,146698.57371999443
2762,142850.49872848
2763,188144.88340721637
2764,146801.0958022348
2765,282343.6943088338
2766,135913.40814257742
2767,87283.85818904678
2768,132169.02739977257
2769,132381.4823799587
2770,142036.51925150031
2771,108477.43492479781
2772,114918.89599586805
2773,165252.44375317052
2774,143525.8546946688
2775,110033.1785229249
2776,141737.13499201447
2777,149424.0387310002
2778,102831.6005678909
2779,117612.21511009066
2780,92890.75154728118
2781,97278.59382804146
2782,96519.97804071763
2783,98154.61844549178
2784,126816.87555945752
2785,135527.05910618443
2786,67804.39817312326
2787,127010.61347316942
2788,70939.40108656471
2789,167338.72351661077
2790,94576.85406550481
2791,114226.87454174957
2792,62181.6063380989
2793,160605.61586108504
2794,92080.09883514736
2795,124322.41568422932
2796,103304.73759082402
2797,200996.87227773535
2798,102773.4371470557
2799,112454.80636098054
2800,67385.31750112314
2801,103929.76510561301
2802,134475.8395425216
2803,168544.4603550075
2804,128503.79895114973
2805,99623.91754759461
2806,84936.49918109678
2807,161835.91929301832
2808,146689.8243795653
2809,134443.80176597548
2810,127250.5871437529
2811,153724.9315626587
2812,163146.6401592941
2813,145453.70234654448
2814,149733.0144236582
2815,101796.65690504164
2816,239492.53178189255
2817,156853.0757028094
2818,135690.4849180588
2819,166715.4410787661
2820,142972.1552440828
2821,108102.17857689016
2822,192830.59424040525
2823,334414.3352494809
2824,180740.53753088624
2825,143155.81923012147
2826,137789.76988884807
2827,141306.89632712794
2828,210246.67863735135
2829,214244.7960522584
2830,226845.3825168307
2831,172346.5828071303
2832,263071.8188997699
2833,298349.03723476897
2834,220758.95471113373
2835,218379.62114313466
2836,191424.57290817978
2837,153545.97707151333
2838,150776.746506805
2839,174552.3386907271
2840,205294.7063017099
2841,204159.28419926518
2842,234154.98574199644
2843,149312.66427318772
2844,168292.62879675854
2845,127910.45008404428
2846,208016.53056746072
2847,203786.5334896931
2848,218690.99540171662
2849,197474.7591517929
2850,286426.8768493208
2851,224361.35004614183
2852,239563.63563212228
2853,246990.10277939416
2854,141639.86108331222
2855,201176.2571025053
2856,201373.17928149065
2857,186159.81892606066
2858,208236.13362853453
2859,117973.12192898057
2860,124811.46099794334
2861,127961.53834591823
2862,193790.1587292445
2863,127776.25973049727
2864,246654.05584322356
2865,140775.89716333518
2866,139762.4169053965
2867,100407.39369289794
2868,93481.71501988413
2869,105940.40968007118
2870,125753.9382515239
2871,85211.88176785974
2872,52663.185117391164
2873,106521.79091366944
2874,136172.38103986523
2875,118732.29334387834
2876,169165.63191638785
2877,147369.4196567261
2878,167486.2266552601
2879,141702.40162682414
2880,104940.21310249419
2881,147934.0545670037
2882,174015.50686083187
2883,191647.4797346543
2884,199838.40580382338
2885,188023.59245948307
2886,224671.38800872662
2887,94735.2324579155
2888,139147.76690930824
2889,58707.81014492432
2890,77284.787115691
2891,139920.55207661464
2892,53633.55762100735
2893,89113.96001893474
2894,64594.83181405622
2895,332257.6220163369
2896,282897.0148741555
2897,202381.94698566635
2898,154018.6623932178
2899,211134.2137815797
2900,163962.8730110013
2901,213731.78001621494
2902,189891.95616112507
2903,342712.8801873981
2904,369910.9247428832
2905,101454.57175542128
2906,196201.9061594243
2907,114520.40241614894
2908,131759.2475628674
2909,151222.98478730783
2910,80790.48534521322
2911,85127.07738779338
2912,145689.10999190639
2913,82732.03158932997
2914,80406.44454824083
2915,88520.27231453416
2916,83715.24503094636
2917,158874.887201695
2918,119172.16748113853
2919,226728.08484661632
